id;name;age;address;city
17192;Iina-Maria Turjo Safiira Riisalo;51;Bragetie 34B 4;Kempele
8518;Jimy Guy-Erik Etholen;49;Marionkatu 33M 32;Karijoki
23314;Mika-Matias Joeli Vaajala;48;Kristelkatu 35K 13;Nykarleby
7785;Karl Vikki Vehkasaari;45;Amelkatu 34A 7;Kerava
11530;Erich Ann-Louis Siiro;60;Spencertie 36S 32;Alahärmä
8116;Khac Ida-Maija Jokinen;21;Samsamtie 27S 37;Simpele
10390;Gaia Jussi-Heikki Thure;64;Antti-Heikkitie 16A 21;Kuopio
476;Grethel Marigona Anttuuna Tuula-Anneli Klami;47;Matinpoikatie 5M 34;Joroinen
10016;Aaria Marguerite Autiosuo;56;Leonardotie 36L 32;Pedersöre
16149;Jonna-Marika Piekkanen;27;Helenakatu 20H 25;Kauniainen
10940;Marjoriina Anna-Lisa Ala-Mononen;42;Aino-Mariakatu 44A 16;Laukaa
18533;Ancelika Samatar Anya Prusila;57;Hassenkatu 40H 40;Pattijoki
6704;Julanda Jenna-Riikka Sadie Voss;33;Noortie 44N 31;Heinolan Maalaiskunta
3043;Emilié Ariel Hadi;61;Leinikkitie 15L 27;Haapajärvi
3286;Esteri Jaspar Áron Ylä-Rautio;18;Paavalikatu 41P 36;Nurmo
15901;Anneliina Kreetta Helvi Ruusunnuppu Karesto;44;Ahtotie 39A 30;Nummela
5962;Kezia Sahin Iso-Tryykäri;38;Laurinpoikatie 47L 21;Teisko
26036;Eugén Abbe Mervi Oila;23;Zaferkatu 24Z 28;Kellokoski
20266;Abdelkader Napoleon Eerikäinen;39;Sineakatu 15S 36;Hammarland
24435;Joy Tiinamaija Sita Suurinkeroinen;62;Arjakatu 35A 31;Vaasa
3648;Per-Erik Palva-aho;25;Tienkatu 4T 44;Forssa
21313;Vladimirovna Jalmari Polojärvi;35;Melikatie 25M 14;Mäntyharju
10399;Evianna Walentin Kjelin;21;Jeemikatu 26J 22;Koria
17742;Petros Leonel Jian Holmblad;43;Widartie 32W 33;Iitti
5121;Minetta Jabbar Suursalmi;44;Anntie 17A 41;Ylöjärvi
20515;Aino-Leena Via Marion Ratamaa;43;Kadhimkatu 2K 17;Lappträsk
29279;Valon Juhani Siham Auringonkukka Sikström;43;Havatie 3H 21;Oulu
25031;Jeremie Kalle-Markus Alexi Ala-Ikkelä;51;Terésetie 11T 2;Lohja
18290;Tarja Rita Sigrid Löfström;54;Kathryntie 37K 3;Oulunsalo
13203;Yacine Fride Lampainen;22;Amanikatu 12A 39;Sievi
16135;Alona Veli-Pentti Laimi;66;Mitjakatu 5M 33;Kankaanpää
29057;Viljami Heldine Kreta Tolin;35;Raffaeletie 38R 10;Rääkkylä
6402;Jesse-Matias Solomon Jarmontytär Näse;22;Owentie 7O 8;Turku
1408;Timea Vivia Tong Ouninkorpi;38;Ilmarkatu 20I 28;Jämsä
18320;Antonia Jonkka;42;Alviinakatu 26A 41;Jalasjärvi
15411;Artunpoika Honkajärvi;32;Arokatu 25A 18;Liperi
1326;Avraham Josefiia Adi Turhanen;64;Egilkatu 37E 29;Rajamäki
8861;Velmeri Ahlqvist;60;Marja-Kaarinakatu 10M 22;Töysä
11975;Nemo Dean Piera Heinineva;44;Hanitie 6H 24;Korkeakoski
29466;Jaafar Sergiy Liipo;34;Nehemiakatu 39N 15;Pattijoki
3786;Olesia Jacqueline Helkky Vuorela;53;Istvántie 45I 30;Espoo
24376;Tommi-Pekka Suoma Vineta Alma Kotikumpu;32;Tirlittankatu 29T 2;Oulunsalo
12223;Ringo Prauda;44;Leo-Mattitie 38L 26;Lappajärvi
16907;Konrad Merena Meeli Oravamäki;31;Kiritie 37K 48;Jakobstad
21510;Felicitas Anmari Indigo Haste;52;Mirjamikatu 32M 32;Joroinen
14520;Sakina Yen Özdemir;24;Vännikatu 9V 49;Jämsä
25542;Desireé Kia-Maria Merianna Suikula;52;Amatustie 33A 49;Keuruu
6547;Rosi Randi Vistilä;38;Ainomarikatu 47A 48;Mikkeli
13195;Matthieu Annikka Suvikas;46;Jamiekatu 15J 20;Sauvo
19704;Ontrei Tilly Shakira Kants;29;Aino-Helenakatu 7A 20;Nakkila
27449;Ekaterina Yannick Atenpoika Le;24;Jolenekatu 17J 10;Seinäjoki
21636;Joni-Petri Ann-Christine Marwan Rickard Monthan;43;Jörnkatu 40J 45;Seinäjoki
4788;Aki-Matti Piispa;22;Ainotie 28A 3;Asikkala
2766;Leonie Anni-Sofia Birgersson Tervalahti;45;Bror-Eriktie 5B 30;Uurainen
2595;Onni-Kalle Maaria Adelmiina Norén;57;Gundatie 46G 42;Raisio
16773;Bile Raunontytär Tuomas Moser;35;Hennytie 22H 17;Kellokoski
28113;Amani Eila-Kaarina Kummunsalo;58;Miitukatu 41M 45;Alastaro
3593;Filippa Salman Aitakangas;35;Ahtokatu 35A 29;Ähtäri
19259;Jeminna Wolfgang Auhtola;54;Ennytie 12E 18;Alastaro
21394;Adella Kananoja;51;Sinimariatie 14S 34;Tuusula
16242;Leigh Tervaportti;51;May-Brittkatu 2M 7;Toivakka
14951;Janette Pynnöniemi;27;Katjutie 33K 16;Hammarland
15823;Adelina Jukka-Petri Steen;48;Farhantie 31F 15;Tarvasjoki
3020;Gretel Veli-Veikko Rudy Wirgentius;30;Holgertie 18H 30;Alajärvi
888;Hong Kersti Süleyman Raasu;58;Anokatu 25A 10;Evijärvi
4890;Berta Taunonpoika Hugh Karanen;23;Vaulakatu 13V 27;Seinäjoki
7325;Othman Abel Aspegren;23;Oivatie 8O 49;Pieksämäki
5164;Prisilla Slutbäck;55;Ailitie 2A 40;Nousiainen
19802;Carina Josias Ussa;47;Maridakatu 8M 5;Korsnäs
15729;Adrianna Folke Eevaliina Eilo Ankelo;25;Tommintytärkatu 32T 25;Pyhäranta
21298;Karsten Akilles Wong;54;Lennardkatu 30L 27;Köyliö
13216;Elio Julija Hantunen;37;Britttie 31B 39;Jämsänkoski
11794;Kaleva Ruolahti;20;Jean-Paulkatu 14J 4;Töysä
7783;Chioma Tosca Laurikainen;54;Trikatu 48T 17;Töysä
877;Chantal Oinaala;52;Ullikatu 46U 31;Pargas
23328;Teri Hemmoranta;32;Olli-Oskarikatu 28O 17;Rajamäki
8981;Arho Nikita Cristopher Rahnasto;52;Raitie 35R 27;Jalasjärvi
23463;Maija-Reetta Selma Teerikorpi;48;Cristoferkatu 19C 21;Raahe
921;Aku-Petteri Rose-Marie Tuli Salokivi;29;Railetie 42R 25;Varpaisjärvi
17651;Yassine Roihu Ronan Gundborg Yliaska;53;Otiliatie 23O 14;Kangasniemi
3182;Chioma Rosalina Lumililja Panschin;60;Eléonorekatu 35E 22;Harjavalta
27727;Sheida J Kendra Panula;50;Jenitakatu 6J 31;Vuolijoki
13933;Mireia Leyla Kormilainen;22;Alistairtie 7A 37;Hyvinkää
12483;Miimi Eevamaija Väliviita;30;Rikhardkatu 32R 17;Loimaa
9575;Warren Diego Jasper Korkealaakso;39;Sinankatu 35S 42;Lapinlahti
28206;Waltteri Antrea Sallanen;50;Ghitakatu 22G 39;Evijärvi
15912;Yasir Humberto Kohmo;23;Dimitartie 35D 36;Föglö
10492;Helinä Kolhinen;32;Ismantie 24I 48;Lahti
4289;Teponpoika Orvar Tavikainen;23;Daaliatie 29D 4;Godby
7764;Jimy Warsame Vilen;52;Eliciatie 6E 24;Ilmajoki
9934;Mariska Matilda Plyhm;48;Elonatie 8E 37;Nakkila
10713;Jegor Dominique Markula;51;Olofkatu 10O 44;Turenki
18003;Biret Kathrin Luka Arte;40;Erhardtie 13E 28;Äänekoski
7163;Alejandra Thorolf Mooses Vehmola;28;Donnatie 50D 26;Vaasa
19806;Jonne Achieng Frederiksen;58;Seija-Siskotie 11S 32;Nummela
18925;Janek Maivor Pynnöniemi;63;Safiinakatu 3S 8;Godby
7773;Juho-Petteri Allan Evie Sahin;63;Karimtie 39K 15;Pertteli
24636;Kaari Peteri Joni-Mikael Berggrén;29;Aunokatu 26A 47;Perniö
4962;Hilda-Maria Mara Helina Serafiia Saloharju;56;Isatoutie 38I 0;Bennäs
17893;Iina-Emilia Aleksei Bertta Takamäki;59;Ruukatu 21R 43;Jämsänkoski
22656;Satu-Maria Valery Wasberg;20;Aljekatu 7A 30;Padasjoki
5214;Justine Arviiti Kajaani;39;Anni-Liinatie 3A 4;Pyhäselkä
27003;Joa Siham Selia Grankull;50;Andersdottertie 18A 23;Rautjärvi
24939;Roobert Katja-Maria Sasha Sinkkilä;57;Abdifatahkatu 8A 33;Ikaalinen
17832;Arnevi Iidamaria Hietakari;30;Fransinatie 44F 35;Porvoo
19208;Esther Nata Abdulqadir Sucksdorff;50;Toni-Mikaelkatu 34T 23;Rautalampi
12865;Hippu Mirza Valliluoto;55;Taijakatu 2T 18;Jalasjärvi
13372;Eeva-Mari Albertti Lounavuori;49;Nerotie 18N 33;Asikkala
2700;Jana Asseri Pirttikangas;62;Marjo-Helenatie 20M 31;Keikyä
21177;Anna-Marjatta Reguel Bastian Kåhre;48;Muhamedkatu 50M 44;Petäjävesi
9518;Harrintytär Märta Paetau;50;Hymykatu 25H 27;Föglö
4978;Wilton Ann-Katrine Kimmo Aweis Gavrilov;63;Ilyeskatu 48I 33;Toholampi
203;Henning Roya Sulin;57;Abdikarinkatu 25A 19;Loppi
10938;Wangari Syrjäaho;55;Pyry-Petteritie 18P 48;Konnevesi
18651;Augustina Helsto;34;Meri-Tuuliakatu 21M 1;Harjavalta
14985;Ulrica Anais Pulkkanen;31;Riittaliisakatu 15R 10;Ylistaro
4713;Maaretta Marlon Simo-Samuli Merissa Aurola;66;Manolistie 21M 7;Saarijärvi
27859;Gregori Gun-Mari Hillervo Rajaoja;57;Seadtie 32S 18;Valkeala
18566;Perttu Marissa Harja;50;Ville-Mikaeltie 49V 38;Pieksämäen Maalaiskunta
15490;Odette Jan Tanhuansuu;59;Sharonatie 9S 36;Pattijoki
15654;Jette Colette Anatole Risten Aljasalo;48;Naemitie 41N 49;Lapinlahti
13542;Ali Trygve Micael Vehkakoski;25;Senni-Sofiakatu 9S 15;Kiiminki
10482;Anna-Helena Emma-Roosa Filsan Pajasmaa;29;Zainabkatu 28Z 23;Muuruvesi
15495;Chatrin Miljaana Konka;35;Alexandrovnakatu 41A 35;Kerava
1396;Jyrki-Pekka Edson Wäinämö Tukkiniemi;54;Jesmiinakatu 1J 47;Ruovesi
29478;Alain Pirjo-Leena Soramäki;42;Mintie 5M 33;Mäntsälä
18172;Fjalar Rowan Arpia Survonen;36;Rékakatu 26R 11;Urjala
15727;Eddie Torgny Aimee Konttaniemi;34;Rosettekatu 50R 5;Koski Tl
11693;Rabab Adnaan Darren Carl-Oskar Bärman;36;Abshirkatu 19A 21;Tyrvää
1779;Feeti Margrethe Melker Kolam;48;Arnikatu 9A 18;Föglö
24496;Leonore Nivakoski;67;Harristie 16H 1;Kärkölä
19497;Kiira Kasongo;47;Thykatu 31T 11;Ii
1771;Jekateriina Nathalie Benjami Miiros;65;Märitkatu 35M 33;Oulunsalo
16333;Zehra Aso Elisse Karapalo;30;Jori-Mattikatu 23J 16;Pojo
22282;Angelos Naz Hakaniemi;49;Kim-Mikaeltie 27K 30;Maaninka
12946;Aristoteles Marit Ala-Herttuala;37;May-Lenkatu 50M 30;Korsholm
29376;Céline Salme Desirè Jenica Rönnlöf;43;Ville-Veikkotie 11V 12;Nummi
10446;Nadir Elaine Eedla Sten;66;Tomasdottertie 11T 45;Kaskinen
16027;Zahraa Sanela Evanna Winberg;22;Karri-Pekkatie 48K 5;Vantaa
12027;Kaarlonpoika Tassberg;58;Jani-Petteritie 5J 18;Kaarina
23495;Anya Carola Elie Sailavuo;29;Mikkotie 2M 42;Pöytyä
20598;Gösta Mete Suojansalo;62;Ivonnetie 13I 48;Malax
1988;Sirkka-Liisa Hakon Veijo Qian Rosenvall;40;Dominikakatu 38D 28;Ingå
28891;Alba Tomi-Petteri Samuela Kaijärvi;54;Roswithakatu 28R 2;Vaasa
8144;Paulo Eeles Heikel;47;Sepastiantie 27S 16;Kauhajoki
14392;Juuli Saini Honkkila;22;Ciatie 6C 3;Toijala
25775;Neah Larisa Jayne Suomijoki;64;Ainokaisakatu 14A 1;Vihanti
16523;Hermine Guillermo Athina Hillberg;31;Ella-Mariakatu 23E 43;Outokumpu
5156;Suvi-Pauliina Siikström;38;Tommikatu 45T 22;Riihimäki
23350;Meela Cindi Dino Ketopaikka;51;Egerttie 30E 20;Nurmes
20439;Anatoljevna Benjamin Dounia Kuja-Kanto;41;Jarkontytärtie 30J 9;Ruukki
7616;Caroline Mette Burak Asa Hiitiö;38;Mansikkatie 31M 13;Keikyä
25244;Enni-Lotta Kusti Malmi;29;Adaliinatie 26A 41;Jokioinen
18708;Steve Sture Palkki;66;Eva-Stinatie 32E 17;Veteli
11230;Alku Ona Horsmanheimo;21;Kasparkatu 13K 29;Raseborg
12081;Tarja-Sisko Maj-Viol Timberg;58;Willhelmtie 44W 34;Heinolan Maalaiskunta
10934;Annentytär Pekkonen;18;Tyttikatu 1T 30;Uskela
22986;Amalia Paraskeva Stellan Tanski;33;Mantie 46M 34;Korsholm
17385;Alisia Illuusia Susan Lounela;63;Claudiotie 25C 15;Geta
11047;Sanna-Sofia Bria Solveig Pirtilä;30;Timofeitie 22T 13;Lavia
14118;Ayesha Wilfred Norrbäck;28;Miikanpoikakatu 45M 19;Jyväskylän Maalaiskunta
17808;Arviid Rea Ruokoranta;33;Arontie 45A 27;Kerava
13280;Elma Jaakko-Matti Syrjäniemi;66;Shannontie 6S 15;Jämsänkoski
14304;Ekaterina Miilo Kaarin Ruuti;32;Sini-Tuulitie 20S 31;Siilinjärvi
28523;Jirka Rudy Ville-Juhani Maaranto;20;Mirja-Liisakatu 27M 35;Karinainen
20605;Sesilia Rita-Maria Vuorikivi;39;Mincakatu 36M 39;Helsinki
28215;Aleksantra Antero Kadhim Horst Koppelomäki;41;Elouisekatu 45E 41;Nurmes
22692;Nica Hanna-Kaarina Jorasmaa;30;Diellzakatu 26D 41;Dickursby
14937;Aatami Casmir Enni-Lotta Lamu;54;Juha-Mikaelkatu 29J 10;Kausala
18873;Otto-Eemeli Elice Ala-Honkola;59;Jeritatie 46J 15;Kiuruvesi
20891;Gun-Viol Lumi-Tuulia Andlin;52;Rebeccatie 15R 38;Muuruvesi
9215;Milla-Mari Zenita Bernt Kolju;50;Heddykatu 16H 15;Riihimäki
4547;Taina-Liisa Annikki Mirja Lehtoranta;58;Andriytie 23A 40;Aura
5079;Eeti Ananias Elie Uusihonko;55;Egonkatu 34E 38;Tornio
14574;Nabil Yki Ristkari;25;Rosa-Liinatie 27R 45;Ylistaro
6804;Haroun Ikran Constance Sane;48;Elietie 25E 1;Siilinjärvi
11291;Krista-Maria Margitta Sammalkorpi;56;Alexiinakatu 42A 8;Simpele
16769;Maikki Klockars;27;Reetta-Kaisakatu 35R 28;Siuntio
18960;Harold Peter Vasarainen;56;Tuuli-Mariatie 44T 30;Ruokolahti
21908;Tutta Ainoliisa Tounas;61;Heidytie 24H 22;Kiihtelysvaara
21959;Mara Kimi Adalina Varvas;39;Kaarnekatu 29K 26;Pyhtää
7475;Gaius Aunetta Alita Pyykkö;33;Georgijkatu 3G 7;Noormarkku
1990;Babak Wilhelmiina Piepponen;36;Tuuvakatu 6T 36;Iisalmi
15215;Tara Abdullah Lusiina Porali;23;Morgankatu 17M 45;Nummela
3610;Christoffer Saksio;57;Malaikatie 33M 34;Espoo
28881;Bettina Aroalho;48;Sandytie 33S 14;Kauhava
24434;Samu Feeti Pepita Akkola;31;Mitratie 14M 10;Nousiainen
6270;Pia-Christina Diina Eber Sirpa-Liisa Merjovirta;25;Raija-Riittakatu 8R 29;Nivala
26328;Irfan Päivi-Leena Raunio;51;Shawntie 47S 33;Dickursby
8812;Veera-Kaisa Gheorghe Miikanpoika Aava;45;Johannkatu 48J 20;Korsnäs
4293;Miia-Johanna Perry Driss Linnala;30;Aaminakatu 8A 25;Ulvila
5375;Wing Tuulia Kalkas;49;Haraldtie 40H 7;Oulainen
23212;Velinpoika Lumikko;44;Haiditie 27H 18;Aura
29837;Love Franklin Faik Kastari;31;Kirsimarikatu 19K 22;Kempele
16741;Atte-Pekka Salar Otsamo;63;Kaisukatu 41K 41;Sipoo
29895;Lowe Kimmo Synnove Estrid Kakkori;19;Misatie 44M 34;Bennäs
4348;Annamaaria Ninni Sannaleena Raevuori;30;Tuomontytärtie 40T 37;Ii
20664;Ksenia Eloise Huhtamaa;55;Sibyllatie 20S 16;Kurikka
15444;Vivianne Tuula-Anneli Vainikka;20;Matthiaskatu 22M 22;Ylivieska
19542;Atle Gudmund Pentti Ahanen;57;Maricatie 30M 33;Noormarkku
16280;Kaari Kiiliäinen;65;Ulianakatu 37U 20;Mynämäki
13821;Eberhard Crista Tapani;19;Trinhkatu 42T 33;Teisko
14195;Edmond Christie Paulette Varakas;35;Rikunpoikakatu 24R 32;Askola
14569;Merja-Liisa Saska Mäki-Jokela;59;Jenni-Maijakatu 20J 6;Kotka
22750;Henrinpoika Alessio Kivinen;18;Lauriinatie 37L 15;Hamina
3676;Saara-Maija Rainamo;66;Celinatie 33C 4;Espoo
5660;Vanilja Maarela;38;Mingtie 16M 31;Tuusniemi
11567;Ann-Catrine Han Kaika Alamikkelä;53;Linnéakatu 31L 28;Gladas
24149;Ingemaj Akinpoika Ty Junttola;67;Tellatie 3T 34;Jämijärvi
3663;Toni-Tapio Maavirta;45;Vivi-Annkatu 5V 32;Hämeenkoski
27095;Tuisku Minja Tuohilampi;60;Hashitie 30H 49;Somero
29132;Markareetta Palinsaari;58;Emmanuiltie 5E 10;Geta
500;Pate Suvi-Tuuli Laaksola;37;Taika-Tuuliatie 23T 12;Korkeakoski
22375;Anahita Towe Kuja-Halkola;20;Jadkatu 48J 20;Föglö
17850;Vaulikki Duy Huitula;41;Nabeeltie 14N 22;Nykarleby
6260;Ebrima Selmi Kairamo;33;Kimsdottertie 23K 19;Kälviä
13124;Leanteri Gunveig Paavilainen;42;Miilikatu 13M 27;Muurame
16029;Precious Töyrylä;43;Veelikatu 6V 40;Nurmo
11516;Justin Vanilia Mirke Yli-Hukkala;22;Andersdotterkatu 8A 46;Lappträsk
26282;Eemel Odert Kristianna Gerke;29;Margetakatu 4M 10;Evijärvi
471;Aicha Idil Salomon Rundqvist;48;Welitie 38W 36;Oulujoki
9363;Jura Finley Ristaniemi;47;Anilatie 7A 14;Taipalsaari
8547;Ukri Sirene Pauniaho;27;Mandykatu 22M 21;Polvijärvi
22854;Rolfsdotter Aisha Airiina Yli-Suomu;35;Dareiatie 32D 7;Mänttä
7196;Riham Younes Buss;54;Charlottie 39C 34;Godby
13420;Sisko-Helena Mehtälä;32;May-Lentie 2M 8;Oulainen
15767;Ilya Ann-Sofia Suuntala;55;Erpotie 41E 0;Vesanto
17094;Kirstin Valmu Fagerroos;18;Evastiinatie 45E 22;Sastamala
3612;Annemari Anja-Kaarina Pyöriä;23;Matti-Eskokatu 16M 24;Kemi
25874;Friedrich Jarkka Ulla-Maja Uomala;50;Einarkatu 23E 41;Malax
21826;Margetta Ihab Wenla Nelskylä;22;Nyyrikkikatu 32N 13;Ii
1106;Ainamo Hannaliisa Nehemias Ekrem Kivirinne;57;Wandatie 40W 36;Kalvola
8870;Dounia Farid Lähteinen;30;Abdullahtie 37A 3;Muurame
10755;Vida Dag Rytsy;18;Emirtie 24E 25;Askola
7673;Tam Liliann Lisbeth Pankko;58;Jerokatu 12J 22;Marttila
17066;Bo-Henrik Alfhild Ville-Tapani Halt;24;Sakitie 29S 2;Maaninka
10722;Terese Enisa Mari-Sisko Iivo Hanhinen;24;Merinatie 18M 26;Kivistö
4673;Kaintytär Pyökkilehto;67;Eviantie 3E 44;Mäntyharju
25067;Fay Oliwia Sohrab Ämmänkoski;63;Fatoutie 39F 14;Savonlinna
18157;Lioudmila Katerina Antigona Wahtera;59;Ifeomatie 5I 45;Hämeenlinna
28596;Eufemia Alexius Väänänen;24;Kristakatu 22K 4;Rantasalmi
16860;Kati-Susanna Milana Simo-Heikki Okkola;38;Vilmiinatie 48V 18;Koski Tl
25191;Alfiina Ronni Rika;58;Jotie 36J 36;Kalvola
5950;Rahul Eloisa Goldberg;25;Miliatie 50M 22;Eno
3366;Emmie Florencia Pjotr Blomster;24;Serkankatu 44S 13;Orivesi
29414;Amor Alecia Elliida Koulu;49;Patriiciatie 25P 8;Enonkoski
11934;Aira Onnimanni Kalle-Ville Taimiaho;53;Yaserkatu 23Y 14;Jakobstad
21446;Caleb Tiera Maria-Helena Ikäheimo;24;Eva-Maritie 28E 17;Pyhäsalmi
4179;Roger Tiia-Tuulia Eedith Astikainen;27;Kassandratie 16K 37;Kangasniemi
3234;Erkki-Juhani Emeli Ukonmurto;57;Mira-Mariakatu 33M 19;Raseborg
21597;Caius Eila-Maria Kiti Harell;60;Toivokatu 47T 48;Rajamäki
8932;Nerea Sanna-Elina Synnöve Kangastupa;45;Kierankatu 8K 5;Juva
15506;Jan-Emil Toijanaho;26;Marjo-Liisakatu 42M 48;Lohtaja
27559;Phung Stella Aitamurto;32;Kaislitie 38K 21;Kajaani
27869;Marjale Arian Emmett Pilvikki Kulovesi;48;Hesekielkatu 12H 48;Hyvinkää
9121;Maivor Seppo-Ilmari Satu-Liisa Kosola;63;Tuittutie 38T 42;Ruotsinpyhtää
18700;Lianna Cecile Simo-Matti Päivikkö;66;Soinikatu 39S 17;Lappeenranta
7447;Stina-Maria San Cesilia Marge Nevo;63;Hansikatu 1H 14;Kankaanpää
27570;Eeva-Kristiina Murtola;66;Elli-Marjatie 47E 19;Veteli
21942;Maj-Leena Ake Bom;26;Irinakatu 38I 25;Pieksämäen Maalaiskunta
29999;Mette-Maarit Seija-Riitta Jocelyn Puolatie;23;Ida-Marikatu 33I 1;Kalajoki
29416;Béatrice Iso-Tuisku;20;Tryggvekatu 49T 42;Kiukainen
2094;Yahia Genevieve Aatola;54;Uunakatu 24U 47;Mynämäki
3750;Ida-Lotta Emma-Roosa Piha;36;Elisekatu 45E 0;Kausala
27166;Erick Jarl Fager;22;Eeva-Kaisakatu 2E 14;Hausjärvi
10112;Anna-Kristiina Grekelä;33;Carytie 4C 27;Mikkeli
12213;Tarja-Riitta Elaisa Keski-Saari;22;Jamielkatu 20J 31;Kokemäki
4230;Lorenz Sirkka-Liisa Korkman;43;Rurikkatu 20R 31;Lohja
19985;Edoardo Agnia Hovatta;61;Jukka-Tapanitie 44J 20;Kotka
1453;Lotta Avraham Tom-Johan Storbäck;22;Madelinetie 30M 2;Liperi
1491;Pellava Rahul Alejandro Ruokosuo;56;Erlatie 26E 22;Enonkoski
5304;Amandus Lambert;25;Merikukkakatu 47M 32;Larsmo
2575;Miia-Riina Seren Esra Rinnetmäki;30;Eulaliakatu 10E 45;Lemi
22735;Amadeo Jasmi Lempinen;58;Eikkakatu 2E 10;Laukaa
29418;Fingal Dara Räisä;54;Lallitie 31L 38;Muurame
6050;Lynn Adiel Mahamud Kaartoaho;36;Asrakatu 6A 48;Lohtaja
4741;Katja-Helena Päiviö Ainoliina Veki;32;Morttitie 4M 7;Kokemäki
8644;Sharmin Kristiina Anna-Julia Buchert;51;Geoffreytie 10G 47;Vesilahti
9731;Ann-Sophie Long Ronni Arela;26;Akimtie 4A 39;Hailuoto
13465;Riitta-Kaarina Dounia Meltti;37;Onni-Ilmaritie 15O 11;Tuusniemi
20112;Kukka Eugene Kouhi;47;Kaddykatu 34K 16;Suonenjoki
27093;Kristjan Aukusta Paulo Hietasaari;24;Júliatie 38J 8;Koria
15167;Tii Lejla Sinerva Eura;21;Eeva-Liisakatu 47E 19;Kurikka
10616;Merika Sunniva Laitonen;31;Stiinakatu 46S 35;Luumäki
5886;Anna-Marja Kie Simo;60;Liankatu 40L 39;Vimpeli
29715;Fatuma Roni-Petteri Tintti Raita-aho;58;Danakatu 50D 0;Taavetti
25736;Maijukka Veronique Mubarak Valu;64;Shiretie 11S 48;Nokia
17305;Ayesha Judy Haider Oksman;36;Claudiotie 13C 43;Harjavalta
24658;Anna-Greetta Teijonpoika Miio Hirsso;40;Jimmytie 42J 12;Humppila
12577;Yohannes Saleban Virmo Leppisaari;38;Morriskatu 22M 5;Ylihärmä
28605;Hashem Eerikki Petäistö;22;Lyylitie 7L 12;Ingå
4275;Chatrin Adelia Suune Karhunen;54;Shawntie 23S 32;Klaukkala
17930;Agda Luonua;25;Konstantintie 32K 39;Koria
16011;Saara-Liisa Tepontytär Iivo Valkila;18;Pedramkatu 15P 48;Geta
373;Eevantytär Päiväläinen;60;Abdirisaktie 8A 0;Liperi
15760;Salvador de Marena Åfelt;24;Kristerkatu 30K 42;Tyrnävä
13110;Jirka Olli-Petteri Ann-Louis Azemi;67;Feliakatu 8F 19;Pieksämäen Maalaiskunta
23883;Vesanpoika Ipatti;50;Atanastie 30A 5;Ylöjärvi
23214;Mansur Ritu Margareta Peräjoki;47;Khaliltie 31K 38;Juva
15146;Meeri Syrilla Fanny-Maria Vuorilahti;56;Gabrieltie 5G 1;Mynämäki
23186;Mira Vadim Raed Hautojärvi;40;Muhamedkatu 50M 25;Savonlinna
13359;Iro Aliu;47;Birkkatu 31B 11;Pori
22691;Milos Falin;46;Maksimiliantie 14M 23;Kauniainen
27574;Pioni Helina Vihikangas;43;Floratie 48F 47;Kihniö
1029;Christabel Sergeevna Estella von Becker;53;Amjadtie 22A 19;Kiiminki
8096;Asrin Loui Reea Janson;23;Evildakatu 44E 23;Petäjävesi
29689;Joseph Katerine Teir;59;Elliskatu 3E 47;Pori
27881;Jukka-Antero Södervall;58;Cecilkatu 26C 40;Lohtaja
20829;Ann-Katrin Amadeus Vaahtoranta;66;Senikatu 15S 28;Hauho
14696;Stanislav Jarho;46;Emrahtie 42E 44;Korsnäs
17334;Saili Hari Väliniemi;26;Anna-Reetakatu 6A 41;Ruokolahti
22141;Alvian Yki Rautia;64;Onni-Oskaritie 40O 19;Vårdö
6399;Tianna Siena Jacqueline Miiluniemi;59;Miinatie 49M 27;Korpilahti
29477;Anna-Matilda Aden Arto-Pekka Paukamainen;46;Miroslavkatu 9M 46;Kokemäki
3900;Armando Jousala;32;Triciatie 31T 27;Lappeenranta
5302;Kreeta Vilpertti Rinor Ljungqvist;50;Claudiustie 10C 0;Föglö
18096;Pihla-Maria Valerian Jalasto;35;Leinitie 28L 5;Koski Tl
12839;Abdirahman Abdirizak Kustava Heikell;48;Sabrinekatu 45S 49;Kylmäkoski
5262;Helmi-Maria Elmroos;25;Miika-Markuskatu 15M 1;Masku
24084;Rauli Abdulahi Francesca Arpo Ingalsuo;45;Timnakatu 18T 40;Köyliö
21038;Elina Skogster;35;Enisakatu 30E 43;Dickursby
27133;Asa Heribert Amelie Läntelä;49;Kaltrinakatu 47K 26;Ingå
4102;Cao Barry Sokura;56;Miidatie 43M 46;Lemi
11564;Ellinore Hanne-Maarit Karlå;50;Ghassankatu 10G 27;Rovaniemi
23391;Joe Herskoi;32;Aurakatu 17A 9;Saarijärvi
6559;Iljas Kristiin Kestikievari;32;Marguritekatu 15M 7;Veteli
10520;Taavi Sukuvaara;40;Umbertotie 32U 15;Nurmijärvi
11661;Kaappo Kai-Juhani Miikkael Korjus;29;Kirsi-Marikatu 7K 41;Taivassalo
2056;Minttu-Mari Leili Aynur Rafaela Kutvonen;42;Vennitie 31V 14;Heinolan Maalaiskunta
26193;Mainikki Vesa-Antti Fanni-Maria Chung;22;Erikakatu 19E 42;Lapinlahti
21207;Alessandro Erikka Chau Lehtimaa;33;Masontie 8M 3;Pomarkku
19379;Ata Johan Juho-Antti Danielsbacka;18;Heatherkatu 18H 48;Oitti
4459;Iko Evena Anitra Ulmanen;67;Pia-Marikatu 43P 20;Oulujoki
